-0.7011108139170299, -1.4057617609822046
-0.7058147484596689, -1.4073034648134417
-0.710513325445881, -1.4086741956252118
-0.715205570774498, -1.4098428674139756
-0.7198968420019465, -1.4109804531991998
-0.7245832427235526, -1.4119626089667268
-0.7292657470404846, -1.412820420720096
-0.7339438679021585, -1.413538345457538
-0.7386229628650008, -1.4142873561985192
-0.7432986484737536, -1.4149275659271126
-0.7479714117790007, -1.4154745176450874
-0.7526427139324952, -1.4159748403577532
-0.7573106067319, -1.416366362058031
-0.7619755772277992, -1.4166646257476903
-0.76663957362253, -1.41693180343381
-0.7713025959160923, -1.4171678951163906
-0.7759646441084861, -1.4173729007954317
-0.7806247440985429, -1.4175157344673939
-0.7852819217850943, -1.4175653101287378
-0.7899415347245669, -1.4176926007989301
-0.7945972512593654, -1.4176955474549648
-0.7992515066424113, -1.4176518651056904
-0.803903326772536, -1.4175304677475673
-0.8085585562567503, -1.4175178714018322
-0.8132094022857065, -1.4173653880401698
-0.8178587871629099, -1.417166275673198
-0.8225096331918661, -1.4170137923115356
-0.8271565828161482, -1.4167369649357153
-0.8318098640980256, -1.4166621965829014
-0.8364558396211393, -1.4163542832035416
-0.8411027892454216, -1.4160774558277214
-0.845748277717951, -1.4157539994465917
-0.850392792089312, -1.4153994570619228
-0.8550368194100888, -1.4150293716754843
-0.85967792442736, -1.4145660282784274
-0.8643229258493053, -1.4142270288955283
-0.8689640308665765, -1.4137636854984712
-0.873607571136769, -1.413378057110263
-0.8782491632046245, -1.4129302567149757
-0.8828902682218958, -1.4124669133179188
-0.8875303991379985, -1.4119724839173224
-0.8921685818517643, -1.4114158825096472
-0.8968067645655301, -1.4108592811019718
-0.9014468954816328, -1.4103648517013756
-0.9060845911448144, -1.4097927072919305
-0.9107217997574117, -1.4092050198807158
-0.9153614436229303, -1.4086950474783497
-0.9199981651849433, -1.4080918170653653
-0.9246339126457879, -1.4074575006488415
-0.9292696601066324, -1.4068231842323176
-0.9339068687192298, -1.4062354968211028
-0.9385406679777373, -1.4055390083975001
-0.9431769024891661, -1.4049202349827459
-0.9478126499500107, -1.404285918566222
-0.9524464492085183, -1.4035894301426193
-0.9570831707705314, -1.402986199729635
-0.9617159959278705, -1.4022586253024927
-0.9663488210852096, -1.4015310508753505
-0.9709840814954698, -1.400881191457057
-0.9756183678045617, -1.4002002460352239
-0.9802521670630693, -1.3995037576116212
-0.9848840181192399, -1.3987450971809396
-0.9895173303271632, -1.398033065755567
-0.9941482072821652, -1.397243319321346
-0.9987829806418413, -1.3965779169012826
-1.003414831698012, -1.3958192564706011
-1.0080466827541825, -1.3950605960399194
-1.0126785338103532, -1.3943019356092377
-1.0173098978159396, -1.3935277321767865
-1.021943697074447, -1.3928312437531836
-1.0265745740294492, -1.3920414973189625
-1.0312059380350356, -1.3912672938865112
-1.0358358408888693, -1.3904464614487506
-1.040466230793287, -1.38964117201276
-1.0450990559506264, -1.3889135975856177
-1.0497299329056284, -1.3881238511513967
-1.054359835759462, -1.3873030187136361
-1.058990712714464, -1.3865132722794151
-1.0636201285177136, -1.3856768968398847
-1.068251979573884, -1.3849182364092032
-1.0728823694783018, -1.3841129469732123
-1.0775117852815512, -1.383276571533682
-1.082141688135385, -1.3824557390959216
-1.0867715909892186, -1.381634906658161
-1.091402954994805, -1.3808607032257099
-1.096033831949807, -1.3800709567914886
-1.1006622736518878, -1.3792034953484191
