-5.230303030303034006e-01 -1.339810426540284372e+00
-5.230303030303034006e-01 -1.340284360189573531e+00
-5.230303030303034006e-01 -1.340758293838862691e+00
-5.230303030303034006e-01 -1.341232227488151629e+00
-5.230303030303034006e-01 -1.341706161137440789e+00
-5.230303030303034006e-01 -1.342180094786729949e+00
-5.230303030303034006e-01 -1.342654028436018887e+00
-5.230303030303034006e-01 -1.343127962085308269e+00
-5.230303030303034006e-01 -1.343601895734597207e+00
-5.230303030303034006e-01 -1.344075829383886145e+00
-5.230303030303034006e-01 -1.344549763033175527e+00
-5.230303030303034006e-01 -1.345497630331753625e+00
-5.230303030303034006e-01 -1.345971563981042785e+00
-5.230303030303034006e-01 -1.346445497630331722e+00
-5.230303030303034006e-01 -1.347393364928910042e+00
-5.241818181818183042e-01 -1.348341232227488362e+00
-5.241818181818183042e-01 -1.349289099526066460e+00
-5.241818181818183042e-01 -1.350710900473933718e+00
-5.241818181818183042e-01 -1.351658767772511816e+00
-5.241818181818183042e-01 -1.353080568720379073e+00
-5.241818181818183042e-01 -1.354502369668246553e+00
-5.241818181818183042e-01 -1.355924170616113811e+00
-5.241818181818183042e-01 -1.357819905213270228e+00
-5.241818181818183042e-01 -1.359715639810426646e+00
-5.253333333333336519e-01 -1.361611374407583064e+00
-5.253333333333336519e-01 -1.363507109004739259e+00
-5.253333333333336519e-01 -1.365402843601895899e+00
-5.253333333333336519e-01 -1.366824644549763157e+00
-5.253333333333336519e-01 -1.368246445497630415e+00
-5.253333333333336519e-01 -1.369668246445497672e+00
-5.253333333333336519e-01 -1.371090047393364930e+00
-5.264848484848485555e-01 -1.372985781990521348e+00
-5.264848484848485555e-01 -1.374407582938388828e+00
-5.264848484848485555e-01 -1.375829383886256085e+00
-5.264848484848485555e-01 -1.377251184834123343e+00
-5.264848484848485555e-01 -1.378672985781990601e+00
-5.264848484848485555e-01 -1.380094786729857859e+00
-5.264848484848485555e-01 -1.381042654028436178e+00
-5.264848484848485555e-01 -1.382464454976303436e+00
-5.276363636363639031e-01 -1.383412322274881534e+00
-5.276363636363639031e-01 -1.384360189573459632e+00
-5.276363636363639031e-01 -1.385781990521327112e+00
-5.276363636363639031e-01 -1.386255924170616272e+00
-5.276363636363639031e-01 -1.387203791469194369e+00
-5.276363636363639031e-01 -1.388625592417061627e+00
-5.276363636363639031e-01 -1.390521327014218045e+00
-5.276363636363639031e-01 -1.392890995260663622e+00
-5.287878787878788067e-01 -1.395734597156398138e+00
-5.287878787878788067e-01 -1.399052132701421813e+00
-5.287878787878788067e-01 -1.402369668246445489e+00
-5.299393939393941544e-01 -1.405213270142180004e+00
-5.299393939393941544e-01 -1.407582938388625582e+00
-5.299393939393941544e-01 -1.409952606635071160e+00
-5.299393939393941544e-01 -1.412322274881516737e+00
-5.310909090909090580e-01 -1.414218009478672933e+00
-5.310909090909090580e-01 -1.416113744075829572e+00
-5.310909090909090580e-01 -1.418009478672985768e+00
-5.310909090909090580e-01 -1.419905213270142408e+00
-5.310909090909090580e-01 -1.421800947867298603e+00
-5.322424242424244056e-01 -1.423222748815165861e+00
-5.322424242424244056e-01 -1.425118483412322501e+00
-5.322424242424244056e-01 -1.426540284360189759e+00
-5.322424242424244056e-01 -1.427962085308057016e+00
-5.333939393939397533e-01 -1.429383886255924274e+00
-5.333939393939397533e-01 -1.430805687203791532e+00
-5.333939393939397533e-01 -1.432227488151658790e+00
-5.333939393939397533e-01 -1.433649289099526047e+00
-5.345454545454546569e-01 -1.435071090047393305e+00
-5.345454545454546569e-01 -1.436492890995260785e+00
-5.345454545454546569e-01 -1.437914691943128043e+00
-5.356969696969700045e-01 -1.438862559241706141e+00
-5.356969696969700045e-01 -1.440284360189573398e+00
-5.356969696969700045e-01 -1.441706161137440878e+00
-5.368484848484849081e-01 -1.443127962085308136e+00
-5.368484848484849081e-01 -1.444549763033175394e+00
-5.380000000000002558e-01 -1.445497630331753491e+00
-5.380000000000002558e-01 -1.447393364928910131e+00
-5.391515151515151594e-01 -1.448815165876777389e+00
-5.391515151515151594e-01 -1.450710900473933584e+00
-5.403030303030305070e-01 -1.452132701421801064e+00
-5.414545454545454106e-01 -1.453554502369668322e+00
-5.414545454545454106e-01 -1.454976303317535580e+00
-5.426060606060607583e-01 -1.456872037914691997e+00
-5.437575757575761060e-01 -1.458293838862559255e+00
-5.449090909090910095e-01 -1.459715639810426513e+00
-5.460606060606063572e-01 -1.461611374407583153e+00
-5.472121212121212608e-01 -1.463033175355450410e+00
-5.495151515151515120e-01 -1.464928909952606606e+00
-5.506666666666668597e-01 -1.465876777251184926e+00
-5.518181818181817633e-01 -1.467772511848341344e+00
-5.541212121212124586e-01 -1.469194312796208601e+00
-5.564242424242427099e-01 -1.471090047393365019e+00
-5.587272727272729611e-01 -1.472511848341232277e+00
-5.621818181818185600e-01 -1.474407582938388694e+00
-5.656363636363637148e-01 -1.476303317535545112e+00
-5.702424242424242173e-01 -1.478672985781990690e+00
-5.783030303030303187e-01 -1.481516587677725205e+00
-6.001818181818183717e-01 -1.486255924170616138e+00
-6.151515151515152269e-01 -1.487203791469194236e+00
-6.243636363636366760e-01 -1.487677725118483618e+00
-6.335757575757576809e-01 -1.487677725118483618e+00
-6.416363636363637823e-01 -1.487677725118483618e+00
-6.485454545454545361e-01 -1.487677725118483618e+00
-6.554545454545457339e-01 -1.487203791469194236e+00
-6.623636363636364877e-01 -1.486729857819905298e+00
-6.692727272727272414e-01 -1.486255924170616138e+00
-6.761818181818184392e-01 -1.485781990521326978e+00
-6.819393939393942894e-01 -1.485308056872038041e+00
-6.888484848484850431e-01 -1.484360189573459721e+00
-6.946060606060608933e-01 -1.483886255924170783e+00
-7.003636363636362994e-01 -1.482938388625592463e+00
-7.061212121212121495e-01 -1.482464454976303525e+00
-7.118787878787879997e-01 -1.481516587677725205e+00
-7.176363636363638498e-01 -1.480568720379146885e+00
-7.233939393939397000e-01 -1.480094786729857947e+00
-7.291515151515151061e-01 -1.479146919431279628e+00
-7.349090909090909562e-01 -1.478199052132701530e+00
-7.406666666666668064e-01 -1.477251184834123432e+00
-7.464242424242426566e-01 -1.476303317535545112e+00
-7.521818181818185067e-01 -1.475355450236966792e+00
-7.579393939393939128e-01 -1.474407582938388694e+00
-7.636969696969697630e-01 -1.473459715639810597e+00
-7.694545454545456131e-01 -1.472511848341232277e+00
-7.752121212121214633e-01 -1.471090047393365019e+00
-7.809696969696973134e-01 -1.470142180094786699e+00
-7.855757575757578159e-01 -1.469194312796208601e+00
-7.913333333333336661e-01 -1.468246445497630503e+00
-7.970909090909090722e-01 -1.467298578199052184e+00
-8.016969696969700188e-01 -1.465876777251184926e+00
-8.074545454545454248e-01 -1.464928909952606606e+00
-8.132121212121212750e-01 -1.463981042654028508e+00
-8.178181818181817775e-01 -1.462559241706161250e+00
-8.235757575757576276e-01 -1.461611374407583153e+00
-8.281818181818181301e-01 -1.460663507109004833e+00
-8.339393939393939803e-01 -1.459715639810426513e+00
-8.385454545454544828e-01 -1.458293838862559255e+00
-8.443030303030303330e-01 -1.457345971563981157e+00
-8.489090909090908355e-01 -1.456398104265403060e+00
-8.546666666666666856e-01 -1.454976303317535580e+00
-8.592727272727276322e-01 -1.454028436018957482e+00
-8.650303030303030383e-01 -1.453080568720379162e+00
-8.696363636363639849e-01 -1.451658767772511904e+00
-8.753939393939393909e-01 -1.450710900473933584e+00
-8.800000000000003375e-01 -1.449289099526066327e+00
-8.857575757575757436e-01 -1.448341232227488229e+00
-8.903636363636366902e-01 -1.447393364928910131e+00
-8.961212121212120962e-01 -1.445971563981042873e+00
-9.007272727272730428e-01 -1.445023696682464553e+00
-9.064848484848484489e-01 -1.443601895734597296e+00
-9.110909090909093955e-01 -1.442654028436018976e+00
-9.168484848484848015e-01 -1.441232227488151718e+00
-9.226060606060606517e-01 -1.440284360189573398e+00
-9.272121212121211542e-01 -1.438862559241706141e+00
-9.329696969696970044e-01 -1.437914691943128043e+00
-9.375757575757575069e-01 -1.436492890995260785e+00
-9.433333333333333570e-01 -1.435545023696682687e+00
-9.479393939393938595e-01 -1.434123222748815207e+00
-9.536969696969697097e-01 -1.433175355450237110e+00
-9.583030303030306563e-01 -1.431753554502369852e+00
-9.640606060606060623e-01 -1.430805687203791532e+00
