logM logR
-0.8597795691887329 -1.5937076823886627
-0.860137586245506 -1.5936806961641539
-0.8605150139883164 -1.5936519049481421
-0.8609533349873056 -1.5936173058035386
-0.8612741791779165 -1.593590985696272
-0.8617364757135016 -1.593552050228888
-0.8622330614824868 -1.5935087513428157
-0.8626810289361881 -1.5934678929003625
-0.8631617918356633 -1.5934231876843747
-0.8636373628245116 -1.5933761178311299
-0.86409537914073 -1.5933313573632284
-0.8645744923946133 -1.593282241218659
-0.8650885541906516 -1.593228632265486
-0.8655966861607158 -1.593173353566247
-0.8660955990246242 -1.5931182877382983
-0.8666316639094995 -1.5930571475480233
-0.8671667880249543 -1.5929953447709735
-0.867684161598209 -1.592933991460164
-0.8682395648634625 -1.5928665951006244
-0.8687867803870624 -1.5927984148461658
-0.8693227975162123 -1.5927307306160046
-0.8698983992689009 -1.5926561365740899
-0.8704643904243929 -1.5925825626579617
-0.8710724587577343 -1.5925009328002397
-0.871667917573597 -1.592420300053804
-0.8722560142891227 -1.592337630007072
-0.87283136787525 -1.5922573168904341
-0.8734493417836328 -1.5921685270699764
-0.8741122006875923 -1.5920714373713925
-0.8747101570007879 -1.59198257400877
-0.8753513937273529 -1.5918857564684468
-0.8759365863046393 -1.5917960077374058
-0.8765545846865298 -1.59169992583527
-0.8772170664574066 -1.5915955090093656
-0.877869109869249 -1.5914907506431542
-0.8785068004783615 -1.5913877417307667
-0.8791911839313811 -1.5912746441290886
-0.8799231812637567 -1.5911535831151369
-0.8805822090529686 -1.5910420263439058
-0.8812868964641464 -1.5909230042039462
-0.8820420520348715 -1.5907935076096846
-0.8827210547154991 -1.5906763456902369
-0.8834485089873635 -1.590549284786724
-0.8842271760477938 -1.5904121096929282
-0.884929070042339 -1.590286798087026
-0.8856810820026484 -1.5901507190188822
-0.8860770031102061 -1.5900782468424117
-0.886430982987453 -1.5900132428149814
-0.8871552027226214 -1.5898776576033329
-0.8879306047450084 -1.5897310473433983
-0.8886923435010761 -1.5895855033726307
-0.8895086115403059 -1.5894269314705722
-0.8903050672733381 -1.589272349314296
-0.8911562068290564 -1.5891068213087247
-0.8920650501995592 -1.5889301280717347
-0.8928793864166805 -1.5887718478926522
-0.8937475242092457 -1.5886050901478044
-0.8946757836038863 -1.5884252367080893
-0.8955870740191613 -1.5882475283215325
-0.8964793329719124 -1.5880707142615316
-0.8974349879419362 -1.5878776594335302
-0.8984579261026092 -1.5876671682343744
-0.8993807582616697 -1.587472171149695
-0.9003679843990067 -1.587260736118756
-0.9013509419476515 -1.587047354253745
-0.9022958689588104 -1.586841430658795
-0.9033038650995726 -1.5866218833335526
-0.9043790924128081 -1.5863872565713493
-0.9054301094127613 -1.5861588876384702
-0.9064541497859223 -1.5859359534636879
-0.907546858600247 -1.5856970547755374
-0.9087128955862019 -1.585440248550813
-0.9097558400913275 -1.5852102606971759
-0.9108701162930729 -1.5849616865277032
-0.9120585417608976 -1.5846950877202974
-0.9132227931306962 -1.5844322922674803
-0.9143582549204471 -1.584174740576453
-0.9155693922407521 -1.5838980922562524
-0.9168585174131904 -1.5836037987733171
-0.9181052245247703 -1.5833185073699443
-0.9193184651506178 -1.5830399917549518
-0.9206110621931834 -1.58274196862895
-0.920824212520754 -1.5826926346591808
-0.9219878141502276 -1.5824225986338427
-0.9233373541789673 -1.5821068180545834
-0.9246667325783743 -1.5817938555662798
-0.9260613157516161 -1.5814630768246976
-0.927543792263516 -1.5811111680757295
-0.928993660885988 -1.58076722882936
-0.9305282959462664 -1.580404119548928
-0.9320185301876752 -1.5800500064056076
-0.9336038106631982 -1.5796703246096333
-0.9352900735795774 -1.5792618890769905
-0.9369362482929112 -1.5788587510414385
-0.9385353339624493 -1.5784642199283
-0.9402330583701141 -1.5780440607001756
-0.9420329209707784 -1.5775985558891887
-0.9439394424808016 -1.577126635144317
-0.9457945466536478 -1.5766669820326304
-0.9477605959686379 -1.5761776552124191
-0.9496657046586015 -1.575701407502622
-0.9516837132359163 -1.5751948811723668
-0.9538191885582485 -1.5746568569302521
-0.9559020435509701 -1.5741305550832643
-0.9581050963379276 -1.5735716129901343
-0.9586330552466519 -1.5734370509762463
-0.9608035134397135 -1.572884261461843
-0.9632340073872487 -1.5722626263542225
-0.965979850772876 -1.5715585382001855
-0.9684643466785918 -1.5709180486045284
-0.9713670441638302 -1.5701670435933168
-0.974471197552315 -1.5693617150106083
-0.9778972910779452 -1.5684703215528817
-0.9809434802627263 -1.5676745027031727
-0.9837938216858897 -1.5669282124885175
-0.9870460094686138 -1.5660742192969097
-0.9904521448001664 -1.5651773770026796
-0.993733650385782 -1.564311151119163
-0.9972093840453997 -1.5633915296501657
-1.0002180266087533 -1.562593786434118
-1.0036552148502313 -1.5616798964661087
-1.007249045157511 -1.560722534953107
-1.011002256079736 -1.5597204213409495
-1.014916549338479 -1.5586732762291802
-1.0189935740511382 -1.557580490835813
-1.0232345155460314 -1.5564416263167908
-1.027639681952331 -1.5552570316772902
-1.0314804627776135 -1.5542225592951704
-1.0354828396043947 -1.5531431512498488
-1.0396480581258079 -1.5520185619653057
-1.0439767141489888 -1.5508490378859243
-1.045847194968524 -1.5503432185118957
-1.0484700841036032 -1.5496333534253455
-1.0531275828154216 -1.5483724772200471
-1.0579489155341 -1.5470665018435161
-1.0629331023244981 -1.5457160573295317
-1.068079392300503 -1.544320969286151
-1.0733859033423256 -1.5428822816298213
-1.0792581920428777 -1.5412904406960988
-1.0856322875175188 -1.5395614846140087
-1.0918374594663753 -1.537878488202896
-1.0971795941925642 -1.5364298317319
-1.098126842987665 -1.5361730226233075
-1.1047079365499428 -1.534389852935214
-1.1121116683211127 -1.5323844953477197
-1.120055013644052 -1.530234731093235
-1.1280687406220644 -1.528069008510399
-1.1289755509133046 -1.5278239060104697
-1.135532931192436 -1.5260545972988235
-1.148448004009925 -1.5225789284348312
-1.1552891473874167 -1.5207410364452298
-1.1621114197994113 -1.5189117821933285
-1.1757024363661652 -1.5152769573058742
-1.1892230518801328 -1.5116756603211077
-1.2026748585296745 -1.5081094181485062
-1.2160600001468103 -1.5045786723419152
-1.2227276541829193 -1.502827595399041
-1.2293796026304402 -1.5010851851788445
-1.242637855905522 -1.4976256975124076
-1.255834449213638 -1.4942038220087495
-1.2689711406168604 -1.4908197863033315
-1.28204887415314 -1.487474916027364
-1.2950696680568987 -1.4841686518475483
-1.3015590535858386 -1.482530249753921
-1.3080352954911727 -1.48090069184761
-1.3209471931945482 -1.4776710939160722
-1.3325219577337655 -1.4747991734374775
-1.3338056711919835 -1.4744816686272755
-1.3466133867956156 -1.4713302198329146
-1.3593707435968547 -1.4682181641655996
-1.3720780286273218 -1.4651470308411643
-1.3847360154810904 -1.4621174405344248
-1.397345724258011 -1.4591294613333952
-1.3986040552398613 -1.458832993101186
-1.4099082098919011 -1.4561830724220002
-1.422423856989351 -1.4532792203046654
-1.4348938436472138 -1.4504175188687882
-1.4473184050113075 -1.44759905479908
-1.459698194277361 -1.4448241530956971
-1.4720351259795583 -1.442090951995364
-1.4831025397616544 -1.4396664193586428
-1.484330135885571 -1.4393991649692615
-1.4965849383196392 -1.4367471485631174
-1.5087996286347323 -1.4341358682134602
-1.5209757249950349 -1.4315639119373906
-1.5234063714348276 -1.4310542355966374
-1.5331136702545871 -1.4290315797616129
-1.5452149640825272 -1.4265373599198201
-1.5572818143724843 -1.424078507063806
-1.569316355802253 -1.4216523209971261
-1.5813212876375768 -1.4192551023413755
-1.5932997670070177 -1.4168823375879394
-1.6052597280329304 -1.4145214461346447
-1.6064550129038613 -1.4142855101517462
-1.6172037973253974 -1.4121684840425033
-1.6291294887425345 -1.4098284078807717
-1.6410393713135365 -1.4074975398711653
-1.6529386202116596 -1.405167702599032
-1.664827301318767 -1.4028393106857155
-1.6767045040477564 -1.4005144890528982
-1.6885728282040002 -1.3981893854364098
-1.6992486588605176 -1.3960936755556248
-1.7004345543510964 -1.3958606152313549
-1.7087336200323053 -1.3942289036906412
-1.7122894086595832 -1.3935291013579303
-1.7241381061966117 -1.3911941291205538
-1.735981162758873 -1.3888552413577122
-1.7478147616815634 -1.3865194190529695
-1.759650546491673 -1.3841673456497205
-1.7714780869594031 -1.3818168558608268
-1.7832946155767746 -1.3794734466388483
-1.7950951925478724 -1.3771457658697588
-1.8068765330126548 -1.374840039211625
-1.8186377510720448 -1.3725581000189695
-1.8303774913935809 -1.3703027303216488
-1.8420944753075235 -1.3680764605376468
-1.8537870585020522 -1.3658825026399664
-1.8654535847330402 -1.3637240556632784
-1.8677837058280877 -1.3632967617337537
-1.871276882873223 -1.362658605787428
-1.8770936845571218 -1.3616021406422778
-1.8887060819285117 -1.3595192422091222
-1.9002883849315186 -1.3574798259769596
-1.9118407468422247 -1.3554839657934457
-1.9233617709144486 -1.3535343565511695
-1.934850946965652 -1.35163220270052
-1.9405830317752626 -1.3506999739420964
-1.946307329849307 -1.3497794061616042
-1.9577304735888346 -1.3479770150616566
-1.965706622191754 -1.3467459662788386
-1.9691198903368519 -1.3462261572855374
-1.9804748419431972 -1.3445283626338569
-1.9917950156363176 -1.342884434713566
-2.0008257247505976 -1.341608907671106
-2.0030799043936285 -1.3412954837553914
-2.0053327091036897 -1.3409842088354116
-2.0143299072543317 -1.3397610714511883
-2.023305192774835 -1.338572267295764
-2.02554561020076 -1.3382804108612885
-2.036726316222518 -1.3368549138070853
-2.0478709552636074 -1.3354866409171582
-2.058981455557615 -1.3341724959968941
-2.0645241191533157 -1.3335354015594532
-2.066738887707625 -1.3332842153831286
-2.0700580927119803 -1.3329121631259686
-2.0811033236346903 -1.3317016255935918
-2.0921170220106124 -1.330541193861142
-2.097611938231177 -1.3299800210400026
-2.1030989391982247 -1.3294315065826239
-2.1140500849618546 -1.3283709924653697
-2.1238807912464286 -1.327456981144283
-2.124971607136983 -1.3273577961361747
-2.1260622181133626 -1.3272589361025822
-2.135864749700201 -1.3263899200312352
-2.1467302209437142 -1.3254662809500275
-2.1478153736620937 -1.3253761374392201
-2.157570495999647 -1.3245827562918129
-2.1673061467988926 -1.3238203378261915
-2.16838674933518 -1.3237374303685807
-2.173786205510555 -1.3233285501618497
