x, y
6.968325791855204, 6.420837589376915
11.98340874811463, 6.574055158324821
20.007541478129713, 7.013278855975485
29.826546003016592, 8.412665985699693
40.01508295625943, 10.230847803881511
49.57013574660633, 12.518896833503575
54.90196078431372, 13.979570990806947
